time (hr),od-sensors-3.od-680_E21,od-sensors-6.od-680_E22,od-sensors-2.od-680_F21,od-sensors-5.od-680_F22,od-sensors-1.od-680_G21,od-sensors-7.od-680_G23,od-sensors-7.od-680_H21,od-sensors-8.od-680_H22
116.083333,1.96014,1.800245733,1.969646,1.907003333,0.93631,0.955562733,0.850255867,0.824878
116.166667,1.96014,1.802919733,1.969646,1.907003333,0.93631,0.955562733,0.849857867,0.822348
116.25,1.9633825,1.802919733,1.969646,1.907003333,0.93631,0.955876733,0.850057867,0.826148
116.333333,1.965328,1.802919733,1.969646,1.907003333,0.938336667,0.956190733,0.850057867,0.824878
116.416667,1.967922,1.802919733,1.969646,1.907003333,0.93783,0.956504733,0.850257867,0.824878
116.5,1.970516,1.802919733,1.969646,1.907003333,0.938742,0.956818733,0.849859867,0.826148
116.583333,1.97311,1.805677733,1.969646,1.907003333,0.939958,0.956818733,0.850659867,0.824878
116.666667,1.97311,1.805677733,1.969646,1.907003333,0.941174,0.957134733,0.850859867,0.824878
116.75,1.97311,1.808435733,1.969646,1.907003333,0.941174,0.956820733,0.850261867,0.826148
116.833333,1.97311,1.811193733,1.969646,1.907003333,0.94239,0.957134733,0.850663867,0.824878
116.916667,1.97311,1.813951733,1.972694,1.907003333,0.94239,0.957450733,0.851663867,0.826148
117,1.97311,1.813262233,1.975742,1.907003333,0.94239,0.957764733,0.851461867,0.827418
117.083333,1.97311,1.816709733,1.97879,1.907003333,0.94239,0.957134733,0.851863867,0.826148
117.166667,1.97311,1.816709733,1.981838,1.909203333,0.94239,0.957134733,0.852461867,0.826148
117.25,1.97311,1.816709733,1.984886,1.909203333,0.94239,0.956820733,0.851859867,0.824878
117.333333,1.975782,1.816709733,1.984886,1.911403333,0.94239,0.956504733,0.851659867,0.824878
117.416667,1.975782,1.816709733,1.984886,1.913603333,0.94239,0.956504733,0.851861867,0.824878
117.5,1.978454,1.816709733,1.984886,1.915803333,0.94239,0.956818733,0.851059867,0.826148
117.583333,1.981126,1.816709733,1.984886,1.915803333,0.94239,0.957132733,0.851863867,0.827418
117.666667,1.983798,1.816709733,1.984886,1.918003333,0.94239,0.957446733,0.852465867,0.827418
117.75,1.983798,1.816709733,1.984886,1.918003333,0.94239,0.957762733,0.852263867,0.827418
117.833333,1.98647,1.816709733,1.984886,1.918003333,0.94239,0.958394733,0.852665867,0.826148
117.916667,1.98647,1.816709733,1.984886,1.918003333,0.94239,0.958710733,0.853267867,0.826148
118,1.98647,1.816709733,1.984886,1.920259333,0.94239,0.958710733,0.853065867,0.827418
118.083333,1.98647,1.819557733,1.984886,1.922515333,0.94239,0.958396733,0.853065867,0.824878
118.166667,1.98647,1.822405733,1.988044,1.924771333,0.94239,0.958712733,0.853669867,0.826148
118.25,1.98647,1.825253733,1.988044,1.927027333,0.94239,0.958080733,0.853871867,0.826148
118.333333,1.98647,1.828101733,1.991202,1.929283333,0.94239,0.957764733,0.853871867,0.826148
118.416667,1.98647,1.830949733,1.99436,1.929283333,0.94239,0.958396733,0.853871867,0.827418
118.5,1.98647,1.830949733,1.997518,1.929283333,0.94239,0.959342733,0.853671867,0.826148
118.583333,1.98647,1.830949733,1.997518,1.929283333,0.94239,0.959342733,0.853469867,0.827418
118.666667,1.98647,1.830949733,2.000676,1.929283333,0.94239,0.959974733,0.852865867,0.826148
118.75,1.98647,1.830949733,2.000676,1.929283333,0.94239,0.959974733,0.853267867,0.826148
118.833333,1.989228,1.830949733,2.000676,1.929283333,0.944443333,0.959974733,0.854077867,0.826148
118.916667,1.991986,1.830949733,2.000676,1.929283333,0.94547,0.959658733,0.854277867,0.827418
119,1.994744,1.830949733,2.000676,1.931599333,0.946086,0.959342733,0.853875867,0.827418
119.083333,1.997502,1.830949733,2.000676,1.933915333,0.946086,0.959660733,0.853473867,0.828688
119.166667,2.00026,1.830949733,2.000676,1.933915333,0.946086,0.960292733,0.854081867,0.827418
119.25,2.00026,1.833893733,2.000676,1.933915333,0.946086,0.959976733,0.853271867,0.827418
119.333333,2.00026,1.833893733,2.000676,1.936231333,0.946086,0.960928733,0.854081867,0.826148
119.416667,2.00026,1.836837733,2.000676,1.936231333,0.94547,0.961562733,0.854887867,0.826148
119.5,2.00026,1.839781733,2.000676,1.935073333,0.946496667,0.961562733,0.855691867,0.826148
119.583333,2.00026,1.842725733,2.000676,1.937003333,0.94855,0.961880733,0.855285867,0.824878
119.666667,2.003108,1.842725733,2.000676,1.940863333,0.94855,0.962196733,0.855689867,0.827418
119.75,2.003108,1.845669733,2.003954,1.940863333,0.94855,0.961878733,0.855689867,0.826148
119.833333,2.005956,1.845669733,2.007232,1.940863333,0.94701,0.962196733,0.855893867,0.826148
119.916667,2.008804,1.845669733,2.01051,1.940863333,0.946086,0.962514733,0.856299867,0.827418
120,2.011652,1.845669733,2.013788,1.940863333,0.946086,0.962832733,0.856503867,0.826148
120.083333,2.011652,1.845669733,2.017066,1.940863333,0.946086,0.964108733,0.856301867,0.828688
120.166667,2.0145,1.845669733,2.017066,1.940863333,0.946086,0.964746733,0.856301867,0.827418
120.25,2.0145,1.845669733,2.017066,1.940863333,0.94701,0.965386733,0.855895867,0.826148
120.333333,2.0145,1.845669733,2.017066,1.940863333,0.94855,0.965706733,0.855489867,0.828688
120.416667,2.0145,1.845669733,2.017066,1.940863333,0.94855,0.966026733,0.855489867,0.827418
120.5,2.0145,1.848717733,2.017066,1.940863333,0.94855,0.965386733,0.855287867,0.827418
120.583333,2.0145,1.848717733,2.017066,1.943243333,0.94855,0.965706733,0.855085867,0.827418
120.666667,2.0145,1.848717733,2.017066,1.943838333,0.94855,0.966030733,0.855693867,0.827418
120.75,2.0145,1.851765733,2.017066,1.94483,0.94855,0.966350733,0.855895867,0.827418
120.833333,2.0145,1.854813733,2.017066,1.94483,0.94855,0.966670733,0.855489867,0.828688
120.916667,2.0145,1.854813733,2.017066,1.948796666,0.94855,0.967310733,0.856097867,0.828688
121,2.0145,1.857861733,2.017066,1.948796666,0.94855,0.966990733,0.856299867,0.827418
121.083333,2.0145,1.860909733,2.017066,1.949788333,0.94855,0.966666733,0.856097867,0.827418
121.166667,2.0145,1.860909733,2.017066,1.949788333,0.94855,0.966666733,0.856301867,0.827418
121.25,2.0145,1.860909733,2.017066,1.952763333,0.94855,0.966666733,0.856707867,0.827418
121.333333,2.0145,1.860909733,2.017066,1.952763333,0.94855,0.966990733,0.856707867,0.826148
121.416667,2.0145,1.860909733,2.017066,1.952763333,0.94855,0.967956733,0.855897867,0.827418
121.5,2.0145,1.860909733,2.017066,1.952763333,0.94855,0.968602733,0.855897867,0.827418
121.583333,2.017444,1.860909733,2.017066,1.952763333,0.94855,0.969574733,0.855693867,0.827418
121.666667,2.020388,1.860909733,2.017066,1.952763333,0.94855,0.970220733,0.855895867,0.827418
121.75,2.02186,1.860909733,2.017066,1.952763333,0.94855,0.970868733,0.855691867,0.827418
121.833333,2.024313333,1.860909733,2.020474,1.952763333,0.94855,0.970868733,0.856705867,0.828688
121.916667,2.02922,1.860909733,2.023882,1.952763333,0.94855,0.970868733,0.856299867,0.828688
122,2.02922,1.860909733,2.02729,1.952763333,0.94855,0.970542733,0.856503867,0.827418
122.083333,2.02922,1.860909733,2.030698,1.952763333,0.94855,0.970542733,0.856301867,0.827418
122.166667,2.02922,1.860909733,2.034106,1.952763333,0.94855,0.970868733,0.856911867,0.828688
122.25,2.02922,1.864067733,2.034106,1.952763333,0.94855,0.970546733,0.856505867,0.828688
122.333333,2.02922,1.864857233,2.034106,1.952763333,0.94855,0.970872733,0.856911867,0.827418
122.416667,2.02922,1.866173067,2.034106,1.952763333,0.94855,0.971198733,0.857113867,0.828688
122.5,2.02922,1.8714364,2.034106,1.952763333,0.94855,0.971198733,0.857113867,0.829968
122.583333,2.02922,1.8714364,2.034106,1.952763333,0.94855,0.971198733,0.857523867,0.827418
122.666667,2.02922,1.866173067,2.034106,1.952763333,0.94855,0.971846733,0.857725867,0.826148
122.75,2.02922,1.868804733,2.034106,1.952763333,0.94855,0.971520733,0.857927867,0.827418
122.833333,2.02922,1.870383733,2.034106,1.952763333,0.94855,0.971194733,0.858335867,0.827418
122.916667,2.02922,1.868804733,2.034106,1.952763333,0.94855,0.971194733,0.858741867,0.827418
123,2.032268,1.8714364,2.034106,1.952763333,0.94855,0.970868733,0.857519867,0.826148
123.083333,2.032268,1.876699733,2.034106,1.952763333,0.94855,0.970542733,0.857723867,0.827418
123.166667,2.032268,1.876699733,2.034106,1.952763333,0.94855,0.970220733,0.857927867,0.828688
123.25,2.035316,1.876699733,2.034106,1.952763333,0.94855,0.970546733,0.857317867,0.828688
123.333333,2.038364,1.876699733,2.034106,1.952763333,0.94855,0.970872733,0.856707867,0.826148
123.416667,2.038364,1.876699733,2.034106,1.952763333,0.94855,0.970872733,0.857519867,0.826148
123.5,2.04065,1.876699733,2.034106,1.952763333,0.94855,0.971198733,0.857315867,0.826148
123.583333,2.04446,1.876699733,2.03765,1.952763333,0.94855,0.971520733,0.857315867,0.827418
123.666667,2.04446,1.876699733,2.03765,1.952763333,0.94855,0.971520733,0.857517867,0.826148
123.75,2.04446,1.876699733,2.03765,1.95684,0.94855,0.971846733,0.857923867,0.827418
123.833333,2.04446,1.876699733,2.041194,1.958878333,0.94855,0.972172733,0.857111867,0.828688
123.916667,2.04446,1.876699733,2.041194,1.960101333,0.9498,0.971846733,0.856503867,0.827418
124,2.04446,1.876699733,2.03765,1.962547333,0.9498,0.972498733,0.856503867,0.827418
124.083333,2.04446,1.876699733,2.041194,1.964993333,0.9498,0.972498733,0.856707867,0.827418
124.166667,2.04446,1.876699733,2.044738,1.964993333,0.95105,0.972498733,0.856707867,0.827418
124.25,2.04446,1.879977733,2.044738,1.964993333,0.95105,0.971846733,0.856707867,0.827418
124.333333,2.04446,1.883255733,2.048282,1.964993333,0.95105,0.972498733,0.857519867,0.826148
124.416667,2.04446,1.884894733,2.051826,1.964993333,0.95105,0.972172733,0.857315867,0.828688
124.5,2.04446,1.8876264,2.051826,1.964993333,0.9523,0.971846733,0.856909867,0.827418
124.583333,2.04446,1.893089733,2.051826,1.964993333,0.9523,0.971846733,0.857113867,0.826148
124.666667,2.04446,1.893089733,2.051826,1.964993333,0.9523,0.972824733,0.857519867,0.826148
124.75,2.04446,1.893089733,2.051826,1.964993333,0.95105,0.973150733,0.857315867,0.828688
124.833333,2.04446,1.893089733,2.051826,1.964993333,0.95105,0.973150733,0.856909867,0.827418
124.916667,2.04446,1.893089733,2.051826,1.964993333,0.9498,0.973476733,0.857111867,0.827418
125,2.04446,1.893089733,2.051826,1.964993333,0.9498,0.973150733,0.856907867,0.828688
125.083333,2.04762,1.893089733,2.051826,1.964993333,0.95105,0.972172733,0.856703867,0.826148
125.166667,2.05078,1.893089733,2.051826,1.964993333,0.9523,0.971520733,0.856907867,0.827418
125.25,2.05394,1.893089733,2.051826,1.964993333,0.95355,0.971846733,0.857313867,0.826148
125.333333,2.0571,1.893089733,2.051826,1.964993333,0.9548,0.971520733,0.857927867,0.826148
125.416667,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.971846733,0.857319867,0.826148
125.5,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.972498733,0.857319867,0.826148
125.583333,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973150733,0.857319867,0.827418
125.666667,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.972824733,0.857523867,0.828688
125.75,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973150733,0.856758367,0.827418
125.833333,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973150733,0.8575192,0.826148
125.916667,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973150733,0.858875867,0.827418
126,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.972498733,0.858535867,0.826148
126.083333,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.972824733,0.8578592,0.827418
126.166667,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973150733,0.857265867,0.826148
126.25,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.973476733,0.856909867,0.827418
126.333333,2.06026,1.893089733,2.051826,1.964993333,0.9548,0.974130733,0.855893867,0.826148
126.416667,2.06026,1.893089733,2.057989333,1.964993333,0.9548,0.974456733,0.855487867,0.823608
126.5,2.06026,1.896497733,2.061071,1.964993333,0.9548,0.973804733,0.855283867,0.826148
126.583333,2.06026,1.899905733,2.059222,1.964993333,0.9548,0.973478733,0.855689867,0.826148
126.666667,2.06026,1.903313733,2.059222,1.964993333,0.9548,0.972826733,0.856095867,0.827418
126.75,2.06026,1.906721733,2.06292,1.964993333,0.95355,0.971198733,0.856297867,0.826148
126.833333,2.06026,1.910129733,2.059222,1.964993333,0.95355,0.971198733,0.856095867,0.826148
126.916667,2.063538,1.910129733,2.059222,1.964993333,0.9523,0.971850733,0.856299867,0.826148
127,2.066816,1.910129733,2.06292,1.964993333,0.9523,0.971850733,0.856299867,0.826148
127.083333,2.070094,1.910129733,2.066618,1.964993333,0.9523,0.972176733,0.855893867,0.826148
127.166667,2.070094,1.910129733,2.066618,1.964993333,0.95355,0.973150733,0.856097867,0.824878
127.25,2.073372,1.910129733,2.070316,1.964993333,0.95355,0.973150733,0.856097867,0.826148
127.333333,2.073372,1.910129733,2.070316,1.964993333,0.9548,0.973150733,0.856299867,0.826148
127.416667,2.070094,1.910129733,2.070316,1.964993333,0.9548,0.973802733,0.855691867,0.827418
127.5,2.066816,1.910129733,2.070316,1.968140833,0.9548,0.974128733,0.855895867,0.826148
127.583333,2.070094,1.910129733,2.070316,1.970029333,0.9548,0.973802733,0.856301867,0.824878
127.666667,2.070094,1.910129733,2.070316,1.972547333,0.9548,0.973802733,0.856707867,0.826148
127.75,2.070094,1.910129733,2.070316,1.975065333,0.9548,0.974128733,0.856301867,0.826148
127.833333,2.073372,1.910129733,2.070316,1.977583333,0.9548,0.973476733,0.856707867,0.826148
127.916667,2.07665,1.910129733,2.070316,1.977583333,0.95355,0.973150733,0.856707867,0.823608
128,2.073372,1.910129733,2.070316,1.977583333,0.9523,0.973476733,0.856097867,0.824878
128.083333,2.073372,1.910129733,2.070316,1.977583333,0.95105,0.973802733,0.855893867,0.824878
128.166667,2.0725525,1.910129733,2.070316,1.977583333,0.9498,0.973476733,0.856299867,0.826148
128.25,2.071186667,1.910129733,2.070316,1.977583333,0.94855,0.973802733,0.856095867,0.824878
128.333333,2.071186667,1.910129733,2.070316,1.977583333,0.94855,0.974128733,0.855891867,0.824878
128.416667,2.071186667,1.910129733,2.070316,1.977583333,0.94855,0.973802733,0.856095867,0.826148
128.5,2.065723333,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.856299867,0.823608
128.583333,2.0643575,1.910129733,2.070316,1.977583333,0.94855,0.972824733,0.855893867,0.824878
128.666667,2.066816,1.910129733,2.070316,1.977583333,0.94855,0.972498733,0.855489867,0.823608
128.75,2.066816,1.910129733,2.070316,1.977583333,0.94855,0.972498733,0.855693867,0.823608
128.833333,2.070094,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.855693867,0.824878
128.916667,2.073372,1.910129733,2.070316,1.977583333,0.94855,0.973802733,0.855287867,0.826148
129,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974782733,0.855085867,0.823608
129.083333,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.975434733,0.855693867,0.823608
129.166667,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.975434733,0.855895867,0.824878
129.25,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.975762733,0.855287867,0.824878
129.333333,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.975762733,0.855287867,0.823608
129.416667,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974782733,0.855693867,0.824878
129.5,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974456733,0.855287867,0.824878
129.583333,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974130733,0.854881867,0.823608
129.666667,2.073372,1.910129733,2.070316,1.977583333,0.94855,0.973476733,0.855489867,0.823608
129.75,2.070094,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.855691867,0.823608
129.833333,2.070094,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.855487867,0.823608
129.916667,2.066816,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.855893867,0.822348
130,2.063538,1.910129733,2.070316,1.977583333,0.94855,0.972824733,0.856503867,0.823608
130.083333,2.066816,1.910129733,2.070316,1.977583333,0.94855,0.973150733,0.856299867,0.823608
130.166667,2.070094,1.910129733,2.070316,1.977583333,0.94855,0.972824733,0.856503867,0.823608
130.25,2.070094,1.910129733,2.070316,1.977583333,0.94855,0.972824733,0.856301867,0.824878
130.333333,2.073372,1.910129733,2.070316,1.977583333,0.94855,0.973478733,0.855693867,0.823608
130.416667,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.973804733,0.855083867,0.822348
130.5,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.973152733,0.854881867,0.824878
130.583333,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974132733,0.854273867,0.823608
130.666667,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.974132733,0.854881867,0.823608
130.75,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.972826733,0.854881867,0.822348
130.833333,2.07665,1.910129733,2.070316,1.977583333,0.94855,0.973152733,0.855085867,0.823608
130.916667,2.07665,1.910129733,2.070316,1.980177333,0.94855,0.973804733,0.855491867,0.822348
131,2.07665,1.910129733,2.070316,1.982771333,0.94855,0.973150733,0.855693867,0.823608
131.083333,2.07665,1.913675733,2.074176,1.982771333,0.94855,0.973150733,0.855491867,0.823608
131.166667,2.07665,1.913675733,2.074176,1.982771333,0.94855,0.973802733,0.856099867,0.822348
131.25,2.07665,1.913675733,2.074176,1.982771333,0.94855,0.973150733,0.855693867,0.823608
131.333333,2.07665,1.917221733,2.078036,1.982771333,0.94855,0.972824733,0.855895867,0.823608
131.416667,2.07665,1.920767733,2.081896,1.982771333,0.94855,0.972824733,0.856503867,0.822348
131.5,2.07665,1.917221733,2.081896,1.985365333,0.94855,0.973804733,0.855895867,0.823608
131.583333,2.07665,1.920767733,2.085756,1.985365333,0.94855,0.973804733,0.856097867,0.823608
131.666667,2.07665,1.924313733,2.089616,1.985365333,0.9498,0.974784733,0.856503867,0.823608
131.75,2.080056,1.923427233,2.089616,1.985365333,0.95105,0.975438733,0.856097867,0.822348
131.833333,2.083462,1.921949733,2.089616,1.985365333,0.9523,0.976422733,0.855895867,0.822348
131.916667,2.086868,1.927859733,2.089616,1.985365333,0.9523,0.976422733,0.856097867,0.822348
132,2.090274,1.927859733,2.089616,1.985365333,0.9523,0.977738733,0.856097867,0.824878
132.083333,2.09368,1.927859733,2.089616,1.987959333,0.95105,0.978068733,0.856299867,0.823608
132.166667,2.09368,1.927859733,2.089616,1.987959333,0.9498,0.978398733,0.856503867,0.823608
132.25,2.09368,1.927859733,2.089616,1.987310833,0.9498,0.978730733,0.856705867,0.822348
132.333333,2.09368,1.927859733,2.089616,1.98623,0.95105,0.979392733,0.856907867,0.823608
132.416667,2.09368,1.927859733,2.089616,1.990553333,0.9523,0.978730733,0.856501867,0.823608
132.5,2.09368,1.927859733,2.089616,1.990553333,0.95355,0.978730733,0.855893867,0.823608
132.583333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.978400733,0.856095867,0.821098
132.666667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.977410733,0.856095867,0.822348
132.75,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.977742733,0.856501867,0.823608
132.833333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.978072733,0.856501867,0.823608
132.916667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.979068733,0.856907867,0.822348
133,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.979730733,0.856501867,0.822348
133.083333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.981052733,0.856299867,0.823608
133.166667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.980388733,0.856299867,0.822348
133.25,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.980388733,0.856705867,0.823608
133.333333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.979724733,0.857111867,0.822348
133.416667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.980056733,0.857721867,0.822348
133.5,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.979724733,0.857315867,0.823608
133.583333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.980056733,0.856909867,0.822348
133.666667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.980056733,0.856909867,0.823608
133.75,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.979394733,0.856097867,0.823608
133.833333,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.978730733,0.855691867,0.822348
133.916667,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.978730733,0.856503867,0.823608
134,2.09368,1.927859733,2.089616,1.990553333,0.9548,0.978398733,0.856707867,0.823608
134.083333,2.09368,1.927859733,2.093658,1.990553333,0.9548,0.978068733,0.856707867,0.822348
134.166667,2.09368,1.927859733,2.093658,1.990553333,0.95355,0.978398733,0.857315867,0.823608
134.25,2.09368,1.927859733,2.0946685,1.990553333,0.9523,0.978730733,0.857518367,0.823608
134.333333,2.09368,1.927859733,2.096352667,1.990553333,0.9523,0.977414733,0.8571792,0.823608
134.416667,2.09368,1.927859733,2.096352667,1.990553333,0.95105,0.976756733,0.857515867,0.822348
134.5,2.09368,1.931555733,2.096352667,1.990553333,0.9498,0.976756733,0.856502533,0.821098
134.583333,2.09368,1.931555733,2.096352667,1.990553333,0.95105,0.976756733,0.8554892,0.823608
134.666667,2.09368,1.935251733,2.096352667,1.990553333,0.95105,0.975766733,0.855743367,0.823608
134.75,2.09368,1.935251733,2.096352667,1.990553333,0.95105,0.976750733,0.855895867,0.822348
134.833333,2.09368,1.935251733,2.096352667,1.990553333,0.9523,0.977078733,0.855489867,0.822348
134.916667,2.09368,1.931555733,2.096352667,1.990553333,0.95355,0.977408733,0.855489867,0.823608
135,2.09368,1.931555733,2.096352667,1.990553333,0.9523,0.977408733,0.856505867,0.822348
135.083333,2.09368,1.931555733,2.099721,1.990553333,0.95355,0.977736733,0.856099867,0.823608
135.166667,2.09368,1.932479733,2.101742,1.993225333,0.95355,0.977078733,0.856505867,0.821098
135.25,2.09368,1.934019733,2.105784,1.995897333,0.9523,0.976098733,0.856303867,0.821098
135.333333,2.09368,1.940179733,2.101742,1.995897333,0.95105,0.975440733,0.857115867,0.822348
135.416667,2.09368,1.940179733,2.101742,1.995897333,0.95105,0.974456733,0.856707867,0.821098
135.5,2.09368,1.940179733,2.0977,1.997233333,0.95105,0.974128733,0.857113867,0.822348
135.583333,2.09368,1.937099733,2.0946685,1.995006666,0.95105,0.974128733,0.856503867,0.824878
135.666667,2.09368,1.938947733,2.089616,1.990553333,0.9523,0.974780733,0.857111867,0.822348
135.75,2.09368,1.938947733,2.089616,1.990553333,0.95355,0.975108733,0.856907867,0.823608
135.833333,2.09368,1.942643733,2.095229889,1.990553333,0.95355,0.975108733,0.857111867,0.822348
135.916667,2.09368,1.942643733,2.096352667,1.993893333,0.95355,0.974782733,0.857111867,0.822348
136,2.09368,1.946339733,2.0977,1.993225333,0.9523,0.974456733,0.857517867,0.822348
136.083333,2.09368,1.946339733,2.0993168,1.995897333,0.95105,0.974130733,0.857517867,0.822348
136.166667,2.09368,1.946339733,2.099586267,1.998569333,0.9498,0.973150733,0.856909867,0.822348
136.25,2.09368,1.946339733,2.099182067,2.001241333,0.95105,0.972824733,0.856909867,0.823608
136.333333,2.09368,1.946339733,2.098777867,2.001241333,0.95105,0.972824733,0.857111867,0.821098
136.416667,2.09368,1.946339733,2.0977,2.003913333,0.95105,0.973150733,0.857111867,0.822348
136.5,2.09368,1.946339733,2.0977,2.001241333,0.9523,0.973150733,0.857111867,0.822348
136.583333,2.09368,1.946339733,2.0977,1.998569333,0.9523,0.973476733,0.857517867,0.821098
136.666667,2.097226,1.946339733,2.0977,1.998569333,0.95105,0.974128733,0.857313867,0.821098
136.75,2.097226,1.946339733,2.0977,1.998569333,0.9498,0.974454733,0.857517867,0.821098
136.833333,2.097226,1.946339733,2.0977,1.998569333,0.95105,0.974454733,0.857925867,0.821098
136.916667,2.100772,1.946339733,2.0977,2.001241333,0.95105,0.974454733,0.858333867,0.822348
137,2.100772,1.946339733,2.0977,2.003913333,0.951675,0.974128733,0.858535867,0.821098
137.083333,2.100772,1.946339733,2.0977,2.003913333,0.952716667,0.973802733,0.858739867,0.821098
137.166667,2.104318,1.946339733,2.0977,2.003913333,0.9548,0.973476733,0.859149867,0.822348
137.25,2.107864,1.946339733,2.0977,2.003913333,0.9548,0.973150733,0.858539867,0.823608
137.333333,2.107864,1.946339733,2.0977,2.003913333,0.9548,0.973150733,0.857725867,0.823608
137.416667,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.973802733,0.857929867,0.822348
137.5,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974128733,0.857725867,0.821098
137.583333,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.856909867,0.821098
137.666667,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974128733,0.857519867,0.822348
137.75,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.857925867,0.822348
137.833333,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.857925867,0.824878
137.916667,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.857925867,0.822348
138,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.858127867,0.823608
138.083333,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.975106733,0.857719867,0.822348
138.166667,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974780733,0.857923867,0.821098
138.25,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974454733,0.857923867,0.823608
138.333333,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974782733,0.857721867,0.822348
138.416667,2.11141,1.946339733,2.0977,2.003913333,0.9548,0.974456733,0.858129867,0.823608
138.5,2.11141,1.946339733,2.0977,1.99946,0.9548,0.974130733,0.858743867,0.821098
138.583333,2.11141,1.946339733,2.0977,2.000573333,0.9548,0.974456733,0.858947867,0.822348
138.666667,2.11141,1.946339733,2.0977,1.998569333,0.9548,0.974782733,0.859357867,0.822348
138.75,2.11141,1.946339733,2.0977,1.995897333,0.9548,0.974454733,0.859763867,0.822348
138.833333,2.11141,1.946339733,2.0977,1.993225333,0.9548,0.975108733,0.859763867,0.822348
138.916667,2.11141,1.946339733,2.0977,1.993225333,0.9548,0.976092733,0.859353867,0.822348
139,2.11141,1.946339733,2.0977,1.990553333,0.9548,0.976750733,0.859353867,0.823608
139.083333,2.11141,1.951164733,2.0977,1.990553333,0.9548,0.977740733,0.858943867,0.823608
139.166667,2.11141,1.950199733,2.0977,1.990553333,0.9548,0.978068733,0.858943867,0.822348
139.25,2.11141,1.950199733,2.0977,1.990553333,0.9548,0.978398733,0.858943867,0.821098
139.333333,2.11141,1.954059733,2.0977,1.990553333,0.9548,0.978730733,0.858943867,0.822348
139.416667,2.11141,1.957919733,2.0977,1.990553333,0.95355,0.979394733,0.858943867,0.822348
139.5,2.11141,1.954059733,2.0977,1.990553333,0.9523,0.979062733,0.859147867,0.822348
139.583333,2.11141,1.954059733,2.0977,1.990553333,0.9523,0.980056733,0.859351867,0.823608
139.666667,2.11141,1.957919733,2.0977,1.990553333,0.9523,0.980720733,0.859147867,0.822348
139.75,2.11141,1.957919733,2.0977,1.990553333,0.9523,0.981052733,0.859351867,0.823608
